16.36361,48.15156,"Section-Control in Baustelle","[63990]"
16.37489,48.15569,"Section Control in Baustelle","[64377-]"
16.59944,49.22633,"S","[17900]"
14.52758,50.06939,"SW","[17955]"
16.60767,49.21119,"S","[20605]"
-4.90322,55.20206,"[15010]","[15010]"
-4.84592,55.25472,"[15012]","[15012]"
-4.70564,55.34669,"[15016]","[15016]"
-4.60681,55.43661,"[15019]","[15019]"
-0.74222,52.20458,"[15022]","[15022]"
-0.97439,52.94792,"[15033]","[15033]"
-0.92814,52.94697,"[15035]","[15035]"
-1.62158,53.49194,"[15036]","[15036]"
-1.47328,53.47911,"[15043]","[15043]"
-4.88336,55.21369,"[19852]","[19852]"
13.42913,54.67696,"[31313-]@30","[31313-]"
-4.74358,55.33847,"[19856]","[19856]"
-4.61608,55.42447,"[19858]","[19858]"
-0.79481,52.21931,"[19897]","[19897]"
-1.05222,52.94164,"[19910]","[19910]"
-0.44969,52.92111,"[44709-]","[44709-]"
-5.70542,54.64942,"[22604]","[22604]"
-5.74819,54.65278,"[22618]","[22618]"
1.56728,52.71997,"[44705-]","[44705-]"
-1.80233,52.63450,"[44688-]","[44688-]"
0.23853,51.44053,"ROADWORKS N","[51200-]"
-0.56328,52.90897,"[49964-]","[49964-]"
-1.78881,52.59389,"[44689-]","[44689-]"
-1.21822,52.40650,"Roadworks, E","[65214-]"
1.53258,52.75453,"[65218-]","[65218-]"
-4.83469,55.30028,"[19855]","[19855]"
