4.80094,51.25778,"beidseitig","[50654-]"
4.77561,51.27108,"beidseitig","[50655-]"
4.96983,51.32097,"trajectcontrole richting west","[50029-]"
0.15117,51.52419,"ROADWORKS","[64581-]"
-1.44747,53.72850,"ROADWORKS W","[64587-]"
-1.02931,53.19567,"SW","[81569-]"
-1.77292,53.68461,"ROADWORKS O","[64584-]"
0.02006,52.47636,"[54215-]","[54215-]"
-2.12858,53.43597,"S","[13245]"
0.01486,51.51681,"[51921-]","[51921-]"
-2.01392,53.21156,"[51919-]","[51919-]"
-0.83492,52.25242,"[14997]","[14997]"
-0.87547,53.40567,"[15009]","[15009]"
-4.58625,55.52744,"[15044]","[15044]"
-1.00972,53.42631,"[19889]","[19889]"
-0.84644,52.27364,"[19900]","[19900]"
-0.53442,51.40089,"Roadworks, M25 Jn 12 and M3 New Road Layout, W","[19911]"
0.62894,51.57142,"[24837]","[24837]"
-5.83978,54.64047,"[22579]","[22579]"
-5.77197,54.65817,"[22589]","[22589]"
1.46153,52.75617,"[44704-]","[44704-]"
0.26697,51.48167,"S","[26968]"
0.56197,51.53750,"[27111]","[27111]"
-2.05369,53.25992,"[54211-]","[54211-]"
-1.94381,53.24531,"[44707-]","[44707-]"
0.54811,51.58931,"[36820]","[36820]"
0.54200,51.56397,"[36821]","[36821]"
-4.57531,55.53486,"[36854]","[36854]"
-0.06647,52.47447,"[44703-]","[44703-]"
-0.82522,53.39719,"[36889-]","[36889-]"
-2.56869,51.56519,"[81580-]","[81580-]"
-2.51694,51.51103,"NW, ROADWORKS","[81576-]"
-1.97694,52.55750,"SO ROADWORKS","[81572-]"
-1.13078,53.03125,"N","[81570-]"
-1.86817,52.51481,"NW ROADWORKS","[81571-]"
0.09836,51.53097,"[65140-]","[65140-]"
0.13633,51.53144,"ROADWORKS","[65151-]"
1.52928,52.76019,"[65217-]","[65217-]"
-0.83506,53.40261,"[65219-]","[65219-]"
-1.97825,53.23175,"[65220-]","[65220-]"
-2.61647,51.52672,"SW, Roadworks","[81581-]"
-2.54731,51.55247,"NO, Roadworks","[81582-]"
-2.54717,51.55203,"NO, Roadworks","[81583-]"
-0.08319,51.25756,"E ROADWORKS","[84098-]"
0.14722,51.29286,"SW ROADWORKS","[84099-]"
-1.49506,53.44692,"N,ROADWORKS","[84103-]"
-1.49464,53.48558,"S, ROADWORKS","[84134-]"
-1.06678,53.05056,"SE","[85180-]"
-1.00856,53.01322,"NW","[85181-]"
-0.02114,51.68097,"W ROADWORKS","[85710-]"
-0.23756,51.69286,"SE ROADWORKS","[85712-]"
-2.35236,51.72511,"NE ROADWORKS","[85727-]"
-1.07008,53.08664,"S ROADWORKS (?)","[85752-]"
-1.07097,53.06736,"[85753-]","[85753-]"
-2.11147,52.63817,"W, ROADWORKS","[86181-]"
13.42913,54.67696,"[31313-]@30","[31313-]"
-1.22342,50.86747,"W, ROADWORKS","[86183-]"
-1.27517,50.87900,"E, ROADWORKS","[86184-]"
9.94250,44.09314,"CELERITAS","[82433-]"
9.94736,44.09047,"CELERITAS","[82434-]"
16.80533,39.59286,"Dir Nord","[85279-]"
16.79483,39.59889,"Dir Sud","[85280-]"
20.38447,53.11342,"[38183-]","[38183-]"
20.34708,53.12831,"[38184-]","[38184-]"
20.39086,53.12514,"[38185-]","[38185-]"
20.33861,53.12714,"[38186-]","[38186-]"
20.37381,53.10000,"[49940-]","[49940-]"
19.02344,49.81381,"[49941-]","[49941-]"
19.02119,49.81783,"[49942-]","[49942-]"
20.37700,53.10633,"[49943-]","[49943-]"
14.42758,50.00681,"Section Control, Rtg. W.","[81527-]"
14.33000,50.07589,"W","[5645]"
14.45194,50.11733,"Start, NE","[5651-]"
17.63172,49.21767,"O","[15861]"
13.79042,50.67828,"beidseitig, Video","[6394]"
17.66056,49.21806,"N, LKW 40km/h","[17918]"
17.68750,49.22528,"W","[17919]"
17.68444,49.23375,"W","[17921]"
17.65808,49.23408,"[17923-]","[17923-]"
17.65414,49.22978,"bs","[17924-]"
17.72572,48.98556,"N","[17928]"
14.41408,50.04694,"[17936]","[17936]"
14.54306,50.10667,"[17951]","[17951]"
14.53833,50.10619,"O","[17954]"
14.31611,50.09286,"O","[17959]"
14.45183,50.13931,"N","[17962]"
14.46556,50.04194,"NW","[17967]"
14.02944,50.66708,"NW","[17981-]"
14.02750,50.66353,"beidseitig, auﬂer Betrieb (?)","[17989]"
14.04250,50.65639,"beidseitig","[17990]"
14.04150,50.65236,"beidseitig","[17991]"
13.97922,50.53656,"NW","[18001-]"
14.66000,49.57306,"[18007-]","[18007-]"
15.77875,50.02639,"[19485-]","[19485-]"
13.78914,50.68028,"beidseitig, Video","[23034]"
13.73839,49.84139,"bs (?)","[27513]"
13.74119,49.84319,"S, bs (?)","[27514]"
14.62603,50.11592,"bs, 30 km/h ab 3.5t","[27515]"
14.62467,50.11036,"bs, 30 km/h ab 3.5t","[27516]"
17.61808,49.21964,"W","[27517]"
14.03686,50.65844,"beidseitig","[29275]"
14.46022,50.04086,"NO","[37017-]"
14.48858,50.04139,"[63764-]","[63764-]"
17.95850,49.91933,"[65111-]","[65111-]"
15.20456,50.01425,"[65110-]","[65110-]"
17.94700,49.93947,"[65112-]","[65112-]"
14.29400,50.10483,"FR Prag","[65115-]"
14.35947,50.08361,"[65114-]","[65114-]"
14.29506,50.10197,"[65116-]","[65116-]"
13.97603,50.54283,"[65122-]","[65122-]"
-2.16850,52.64292,"E, ROADWORKS","[86182-]"
