14.75872,40.68447,"KM 51.7 - 42.8, Salerno > Napoli","[44284-]"
4.42000,51.94722,"Section-Control in Rtg. Rotterdam","[1004]"
4.43478,51.93486,"Section-Control in Rtg. Den Haag","[1006]"
5.13214,52.05508,"SectionControl in Rtg. Den Haag, zw. km 63.5 und 58.3","[5212]"
4.36906,52.06378,"SectionControl in Rtg. Den Haag","[1386]"
4.34028,52.07400,"aus Rtg. Den Haag","[3491]"
5.08917,52.06139,"SectionControl in Rtg. Arnhem, zw. km 63.5 und 58.3","[3897]"
3.79867,51.33950,"'Traject Controle' in Rtg. Middelburg","[3895]"
3.79594,51.39800,"'Traject Controle' in Rtg. Terneuzen","[3894]"
4.96533,52.25889,"S","[81437-]"
5.01794,52.12678,"Rtg. Amsterdam, geplant für Ende 2012","[81484-]"
4.46092,52.11114,"S","[83968-]"
4.41044,52.08197,"N","[83969-]"
16.11150,47.57903,"KM 73.5, zw. Aspang und Edlitz in Rtg. Wien, 80km/h bei Nässe","[1077]"
13.42913,54.67696,"[31313-]@30","[31313-]"
15.51572,48.50647,"Section Control","[81529-]"
14.33247,46.64725,"Section Control in Rtg. Westen","[29009]"
14.29472,46.65792,"Section Control in Rtg. Osten","[29010]"
15.40703,47.03317,"Section Control im Plabutschtunnel in Rtg. Norden","[54327]"
15.37778,47.10911,"Section Control im Plabutschtunnel in Rtg. Süden","[54328]"
20.60642,52.00856,"Start Section Control, in Rtg. SW","[24091]"
20.51428,51.98033,"Start","[24093-]"
-3.93556,36.75550,"KM 287.63","[51755-]"
-4.12844,40.69928,"[51274-]","[51274-]"
-4.16519,40.71425,"[63835-]","[63835-]"
-2.17847,43.05131,"[63836-]","[63836-]"
7.77314,47.48975,"Abschnittsgeschwindigkeitsanlage in Rtg. Luzern, aktiv seit 13.1.11","[50007]"
15.57136,48.49375,"Section Control","[81530-]"
